id,ONSET,DELTAST,BIOI,DUR,CPITCH,MPITCH,ACCIDENTAL,KEYSIG,MODE,BARLENGTH,PULSES,PHRASE,VOICE,ORNAMENT,COMMA,VERTINT12,ARTICULATION,DYN,dataset,melody,event
"Melch.EventId(0, 3, 50)",1296,0,24,24,66,38,1,2,0,96,4,0,1,0,0,Chakra.None(),0,Chakra.None(),0,3,50
"Melch.EventId(0, 3, 51)",1320,0,24,24,69,40,0,2,0,96,4,0,1,0,0,Chakra.None(),0,Chakra.None(),0,3,51
"Melch.EventId(0, 3, 52)",1344,0,24,24,74,43,0,2,0,96,4,0,1,0,0,Chakra.None(),0,Chakra.None(),0,3,52
"Melch.EventId(0, 3, 53)",1368,0,24,24,74,43,0,2,0,96,4,0,1,0,0,Chakra.None(),0,Chakra.None(),0,3,53
"Melch.EventId(0, 3, 54)",1392,0,24,24,66,38,1,2,0,96,4,-1,1,0,0,Chakra.None(),0,Chakra.None(),0,3,54
"Melch.EventId(0, 3, 55)",1416,0,24,24,69,40,0,2,0,96,4,1,1,0,0,Chakra.None(),0,Chakra.None(),0,3,55
"Melch.EventId(0, 3, 56)",1440,0,24,24,71,41,0,2,0,96,4,0,1,0,0,Chakra.None(),0,Chakra.None(),0,3,56
"Melch.EventId(0, 3, 57)",1464,0,24,24,71,41,0,2,0,96,4,0,1,0,0,Chakra.None(),0,Chakra.None(),0,3,57
"Melch.EventId(0, 3, 58)",1488,0,24,24,64,37,0,2,0,96,4,0,1,0,0,Chakra.None(),0,Chakra.None(),0,3,58
"Melch.EventId(0, 3, 59)",1512,0,24,12,64,37,0,2,0,96,4,0,1,0,0,Chakra.None(),0,Chakra.None(),0,3,59
"Melch.EventId(0, 3, 60)",1524,0,12,12,64,37,0,2,0,96,4,0,1,0,0,Chakra.None(),0,Chakra.None(),0,3,60
"Melch.EventId(0, 3, 61)",1536,0,12,72,62,36,0,2,0,96,4,-1,1,0,0,Chakra.None(),0,Chakra.None(),0,3,61
"Melch.EventId(0, 4, 1)",60,0,1,12,69,40,0,2,0,72,6,1,1,0,0,Chakra.None(),0,Chakra.None(),0,4,1
"Melch.EventId(0, 4, 2)",72,0,12,12,69,40,0,2,0,72,6,0,1,0,0,Chakra.None(),0,Chakra.None(),0,4,2
"Melch.EventId(0, 4, 3)",84,0,12,12,66,38,1,2,0,72,6,0,1,0,0,Chakra.None(),0,Chakra.None(),0,4,3
"Melch.EventId(0, 4, 4)",96,0,12,12,66,38,1,2,0,72,6,0,1,0,0,Chakra.None(),0,Chakra.None(),0,4,4
"Melch.EventId(0, 4, 5)",108,0,12,24,64,37,0,2,0,72,6,0,1,0,0,Chakra.None(),0,Chakra.None(),0,4,5
"Melch.EventId(0, 4, 6)",132,0,24,12,62,36,0,2,0,72,6,0,1,0,0,Chakra.None(),0,Chakra.None(),0,4,6
"Melch.EventId(0, 4, 7)",144,0,12,12,62,36,0,2,0,72,6,0,1,0,0,Chakra.None(),0,Chakra.None(),0,4,7
"Melch.EventId(0, 4, 8)",156,0,12,12,61,35,1,2,0,72,6,0,1,0,0,Chakra.None(),0,Chakra.None(),0,4,8
"Melch.EventId(0, 4, 9)",168,0,12,12,62,36,0,2,0,72,6,0,1,0,0,Chakra.None(),0,Chakra.None(),0,4,9
"Melch.EventId(0, 4, 10)",180,0,12,24,64,37,0,2,0,72,6,-1,1,0,0,Chakra.None(),0,Chakra.None(),0,4,10
"Melch.EventId(0, 4, 11)",204,0,24,12,62,36,0,2,0,72,6,1,1,0,0,Chakra.None(),0,Chakra.None(),0,4,11
"Melch.EventId(0, 4, 12)",216,0,12,12,67,39,0,2,0,72,6,0,1,0,0,Chakra.None(),0,Chakra.None(),0,4,12
"Melch.EventId(0, 4, 13)",228,0,12,12,67,39,0,2,0,72,6,0,1,0,0,Chakra.None(),0,Chakra.None(),0,4,13
"Melch.EventId(0, 4, 14)",240,0,12,12,67,39,0,2,0,72,6,0,1,0,0,Chakra.None(),0,Chakra.None(),0,4,14
"Melch.EventId(0, 4, 15)",252,0,12,12,67,39,0,2,0,72,6,0,1,0,0,Chakra.None(),0,Chakra.None(),0,4,15
"Melch.EventId(0, 4, 16)",264,0,12,12,66,38,1,2,0,72,6,0,1,0,0,Chakra.None(),0,Chakra.None(),0,4,16
"Melch.EventId(0, 4, 17)",276,0,12,12,67,39,0,2,0,72,6,0,1,0,0,Chakra.None(),0,Chakra.None(),0,4,17
"Melch.EventId(0, 4, 18)",288,0,12,36,69,40,0,2,0,72,6,-1,1,0,0,Chakra.None(),0,Chakra.None(),0,4,18
"Melch.EventId(0, 4, 19)",348,24,60,12,62,36,0,2,0,72,6,0,1,0,0,Chakra.None(),0,Chakra.None(),0,4,19
"Melch.EventId(0, 4, 20)",360,0,12,12,62,36,0,2,0,72,6,0,1,0,0,Chakra.None(),0,Chakra.None(),0,4,20
"Melch.EventId(0, 4, 21)",372,0,12,12,62,36,0,2,0,72,6,0,1,0,0,Chakra.None(),0,Chakra.None(),0,4,21
"Melch.EventId(0, 4, 22)",384,0,12,12,62,36,0,2,0,72,6,0,1,0,0,Chakra.None(),0,Chakra.None(),0,4,22
"Melch.EventId(0, 4, 23)",396,0,12,12,66,38,1,2,0,72,6,0,1,0,0,Chakra.None(),0,Chakra.None(),0,4,23
"Melch.EventId(0, 4, 24)",408,0,12,12,66,38,1,2,0,72,6,0,1,0,0,Chakra.None(),0,Chakra.None(),0,4,24
"Melch.EventId(0, 4, 25)",420,0,12,12,67,39,0,2,0,72,6,0,1,0,0,Chakra.None(),0,Chakra.None(),0,4,25
"Melch.EventId(0, 4, 26)",432,0,12,24,69,40,0,2,0,72,6,0,1,0,0,Chakra.None(),0,Chakra.None(),0,4,26
"Melch.EventId(0, 4, 27)",456,0,24,12,69,40,0,2,0,72,6,0,1,0,0,Chakra.None(),0,Chakra.None(),0,4,27
"Melch.EventId(0, 4, 28)",468,0,12,24,62,36,0,2,0,72,6,-1,1,0,0,Chakra.None(),0,Chakra.None(),0,4,28
"Melch.EventId(0, 4, 29)",492,0,24,12,69,40,0,2,0,72,6,1,1,0,0,Chakra.None(),0,Chakra.None(),0,4,29
"Melch.EventId(0, 4, 30)",504,0,12,12,69,40,0,2,0,72,6,0,1,0,0,Chakra.None(),0,Chakra.None(),0,4,30
"Melch.EventId(0, 4, 31)",516,0,12,12,71,41,0,2,0,72,6,0,1,0,0,Chakra.None(),0,Chakra.None(),0,4,31
"Melch.EventId(0, 4, 32)",528,0,12,12,69,40,0,2,0,72,6,0,1,0,0,Chakra.None(),0,Chakra.None(),0,4,32
"Melch.EventId(0, 4, 33)",540,0,12,12,66,38,1,2,0,72,6,0,1,0,0,Chakra.None(),0,Chakra.None(),0,4,33
"Melch.EventId(0, 4, 34)",552,0,12,12,62,36,0,2,0,72,6,0,1,0,0,Chakra.None(),0,Chakra.None(),0,4,34
"Melch.EventId(0, 4, 35)",564,0,12,12,64,37,0,2,0,72,6,0,1,0,0,Chakra.None(),0,Chakra.None(),0,4,35
"Melch.EventId(0, 4, 36)",576,0,12,36,62,36,0,2,0,72,6,-1,1,0,0,Chakra.None(),0,Chakra.None(),0,4,36
"Melch.EventId(0, 5, 1)",72,0,1,24,58,34,-1,-2,0,96,4,1,1,0,0,Chakra.None(),0,Chakra.None(),0,5,1
"Melch.EventId(0, 5, 2)",96,0,24,24,65,38,0,-2,0,96,4,0,1,0,0,Chakra.None(),0,Chakra.None(),0,5,2
"Melch.EventId(0, 5, 3)",120,0,24,24,65,38,0,-2,0,96,4,0,1,0,0,Chakra.None(),0,Chakra.None(),0,5,3
"Melch.EventId(0, 5, 4)",144,0,24,24,65,38,0,-2,0,96,4,0,1,0,0,Chakra.None(),0,Chakra.None(),0,5,4
"Melch.EventId(0, 5, 5)",168,0,24,24,65,38,0,-2,0,96,4,0,1,0,0,Chakra.None(),0,Chakra.None(),0,5,5
"Melch.EventId(0, 5, 6)",192,0,24,24,62,36,0,-2,0,96,4,0,1,0,0,Chakra.None(),0,Chakra.None(),0,5,6
"Melch.EventId(0, 5, 7)",216,0,24,24,60,35,0,-2,0,96,4,0,1,0,0,Chakra.None(),0,Chakra.None(),0,5,7
"Melch.EventId(0, 5, 8)",240,0,24,24,58,34,-1,-2,0,96,4,-1,1,0,0,Chakra.None(),0,Chakra.None(),0,5,8
"Melch.EventId(0, 5, 9)",264,0,24,24,65,38,0,-2,0,96,4,1,1,0,0,Chakra.None(),0,Chakra.None(),0,5,9
"Melch.EventId(0, 5, 10)",288,0,24,24,70,41,-1,-2,0,96,4,0,1,0,0,Chakra.None(),0,Chakra.None(),0,5,10
"Melch.EventId(0, 5, 11)",312,0,24,24,65,38,0,-2,0,96,4,0,1,0,0,Chakra.None(),0,Chakra.None(),0,5,11
"Melch.EventId(0, 5, 12)",336,0,24,24,70,41,-1,-2,0,96,4,0,1,0,0,Chakra.None(),0,Chakra.None(),0,5,12
"Melch.EventId(0, 5, 13)",360,0,24,24,72,42,0,-2,0,96,4,0,1,0,0,Chakra.None(),0,Chakra.None(),0,5,13
"Melch.EventId(0, 5, 14)",384,0,24,48,70,41,-1,-2,0,96,4,-1,1,0,0,Chakra.None(),0,Chakra.None(),0,5,14
"Melch.EventId(0, 5, 15)",456,24,72,24,65,38,0,-2,0,96,4,1,1,0,0,Chakra.None(),0,Chakra.None(),0,5,15
"Melch.EventId(0, 5, 16)",480,0,24,24,70,41,-1,-2,0,96,4,0,1,0,0,Chakra.None(),0,Chakra.None(),0,5,16
"Melch.EventId(0, 5, 17)",504,0,24,24,67,39,0,-2,0,96,4,0,1,0,0,Chakra.None(),0,Chakra.None(),0,5,17
"Melch.EventId(0, 5, 18)",528,0,24,24,65,38,0,-2,0,96,4,0,1,0,0,Chakra.None(),0,Chakra.None(),0,5,18
"Melch.EventId(0, 5, 19)",552,0,24,24,62,36,0,-2,0,96,4,0,1,0,0,Chakra.None(),0,Chakra.None(),0,5,19
"Melch.EventId(0, 5, 20)",576,0,24,24,70,41,-1,-2,0,96,4,0,1,0,0,Chakra.None(),0,Chakra.None(),0,5,20
"Melch.EventId(0, 5, 21)",600,0,24,24,67,39,0,-2,0,96,4,0,1,0,0,Chakra.None(),0,Chakra.None(),0,5,21
"Melch.EventId(0, 5, 22)",624,0,24,24,65,38,0,-2,0,96,4,-1,1,0,0,Chakra.None(),0,Chakra.None(),0,5,22
"Melch.EventId(0, 5, 23)",648,0,24,12,65,38,0,-2,0,96,4,1,1,0,0,Chakra.None(),0,Chakra.None(),0,5,23
"Melch.EventId(0, 5, 24)",660,0,12,12,67,39,0,-2,0,96,4,0,1,0,0,Chakra.None(),0,Chakra.None(),0,5,24
"Melch.EventId(0, 5, 25)",672,0,12,48,65,38,0,-2,0,96,4,0,1,0,0,Chakra.None(),0,Chakra.None(),0,5,25
"Melch.EventId(0, 5, 26)",744,24,72,12,62,36,0,-2,0,96,4,0,1,0,0,Chakra.None(),0,Chakra.None(),0,5,26
"Melch.EventId(0, 5, 27)",756,0,12,12,67,39,0,-2,0,96,4,0,1,0,0,Chakra.None(),0,Chakra.None(),0,5,27
"Melch.EventId(0, 5, 28)",768,0,12,24,65,38,0,-2,0,96,4,0,1,0,0,Chakra.None(),0,Chakra.None(),0,5,28
"Melch.EventId(0, 5, 29)",792,0,24,24,60,35,0,-2,0,96,4,0,1,0,0,Chakra.None(),0,Chakra.None(),0,5,29
"Melch.EventId(0, 5, 30)",816,0,24,24,58,34,-1,-2,0,96,4,-1,1,0,0,Chakra.None(),0,Chakra.None(),0,5,30
"Melch.EventId(0, 5, 31)",840,0,24,12,65,38,0,-2,0,96,4,1,1,0,0,Chakra.None(),0,Chakra.None(),0,5,31
"Melch.EventId(0, 5, 32)",852,0,12,12,67,39,0,-2,0,96,4,0,1,0,0,Chakra.None(),0,Chakra.None(),0,5,32
"Melch.EventId(0, 5, 33)",864,0,12,48,65,38,0,-2,0,96,4,0,1,0,0,Chakra.None(),0,Chakra.None(),0,5,33
"Melch.EventId(0, 5, 34)",936,24,72,12,62,36,0,-2,0,96,4,0,1,0,0,Chakra.None(),0,Chakra.None(),0,5,34
"Melch.EventId(0, 5, 35)",948,0,12,12,67,39,0,-2,0,96,4,0,1,0,0,Chakra.None(),0,Chakra.None(),0,5,35
"Melch.EventId(0, 5, 36)",960,0,12,24,65,38,0,-2,0,96,4,0,1,0,0,Chakra.None(),0,Chakra.None(),0,5,36
"Melch.EventId(0, 5, 37)",984,0,24,24,60,35,0,-2,0,96,4,0,1,0,0,Chakra.None(),0,Chakra.None(),0,5,37
"Melch.EventId(0, 5, 38)",1008,0,24,24,58,34,-1,-2,0,96,4,-1,1,0,0,Chakra.None(),0,Chakra.None(),0,5,38
"Melch.EventId(0, 6, 1)",60,0,1,12,60,35,0,-3,9,72,3,1,1,0,0,Chakra.None(),0,Chakra.None(),0,6,1
"Melch.EventId(0, 6, 2)",72,0,12,12,65,38,0,-3,9,72,3,0,1,0,0,Chakra.None(),0,Chakra.None(),0,6,2
"Melch.EventId(0, 6, 3)",84,0,12,12,72,42,0,-3,9,72,3,0,1,0,0,Chakra.None(),0,Chakra.None(),0,6,3
"Melch.EventId(0, 6, 4)",96,0,12,24,72,42,0,-3,9,72,3,0,1,0,0,Chakra.None(),0,Chakra.None(),0,6,4
"Melch.EventId(0, 6, 5)",120,0,24,12,70,41,-1,-3,9,72,3,0,1,0,0,Chakra.None(),0,Chakra.None(),0,6,5
"Melch.EventId(0, 6, 6)",132,0,12,12,72,42,0,-3,9,72,3,0,1,0,0,Chakra.None(),0,Chakra.None(),0,6,6
"Melch.EventId(0, 6, 7)",144,0,12,12,67,39,0,-3,9,72,3,0,1,0,0,Chakra.None(),0,Chakra.None(),0,6,7
"Melch.EventId(0, 6, 8)",156,0,12,12,65,38,0,-3,9,72,3,0,1,0,0,Chakra.None(),0,Chakra.None(),0,6,8
"Melch.EventId(0, 6, 9)",168,0,12,36,65,38,0,-3,9,72,3,-1,1,0,0,Chakra.None(),0,Chakra.None(),0,6,9
"Melch.EventId(0, 6, 10)",204,0,36,12,70,41,-1,-3,9,72,3,1,1,0,0,Chakra.None(),0,Chakra.None(),0,6,10
"Melch.EventId(0, 6, 11)",216,0,12,12,72,42,0,-3,9,72,3,0,1,0,0,Chakra.None(),0,Chakra.None(),0,6,11
"Melch.EventId(0, 6, 12)",228,0,12,6,74,43,0,-3,9,72,3,0,1,0,0,Chakra.None(),0,Chakra.None(),0,6,12
"Melch.EventId(0, 6, 13)",234,0,6,6,75,44,-1,-3,9,72,3,0,1,0,0,Chakra.None(),0,Chakra.None(),0,6,13
"Melch.EventId(0, 6, 14)",240,0,6,36,77,45,0,-3,9,72,3,0,1,0,0,Chakra.None(),0,Chakra.None(),0,6,14
"Melch.EventId(0, 6, 15)",276,0,36,6,75,44,-1,-3,9,72,3,0,1,0,0,Chakra.None(),0,Chakra.None(),0,6,15
"Melch.EventId(0, 6, 16)",282,0,6,6,77,45,0,-3,9,72,3,0,1,0,0,Chakra.None(),0,Chakra.None(),0,6,16
"Melch.EventId(0, 6, 17)",288,0,6,12,79,46,0,-3,9,72,3,0,1,0,0,Chakra.None(),0,Chakra.None(),0,6,17
"Melch.EventId(0, 6, 18)",300,0,12,12,75,44,-1,-3,9,72,3,0,1,0,0,Chakra.None(),0,Chakra.None(),0,6,18
"Melch.EventId(0, 6, 19)",312,0,12,36,77,45,0,-3,9,72,3,-1,1,0,0,Chakra.None(),0,Chakra.None(),0,6,19
"Melch.EventId(0, 6, 20)",348,0,36,6,75,44,-1,-3,9,72,3,1,1,0,0,Chakra.None(),0,Chakra.None(),0,6,20
"Melch.EventId(0, 6, 21)",354,0,6,6,77,45,0,-3,9,72,3,0,1,0,0,Chakra.None(),0,Chakra.None(),0,6,21
"Melch.EventId(0, 6, 22)",360,0,6,12,79,46,0,-3,9,72,3,0,1,0,0,Chakra.None(),0,Chakra.None(),0,6,22
"Melch.EventId(0, 6, 23)",372,0,12,12,77,45,0,-3,9,72,3,0,1,0,0,Chakra.None(),0,Chakra.None(),0,6,23
"Melch.EventId(0, 6, 24)",384,0,12,24,75,44,-1,-3,9,72,3,0,1,0,0,Chakra.None(),0,Chakra.None(),0,6,24
"Melch.EventId(0, 6, 25)",408,0,24,12,74,43,0,-3,9,72,3,0,1,0,0,Chakra.None(),0,Chakra.None(),0,6,25
"Melch.EventId(0, 6, 26)",420,0,12,12,75,44,-1,-3,9,72,3,0,1,0,0,Chakra.None(),0,Chakra.None(),0,6,26
"Melch.EventId(0, 6, 27)",432,0,12,6,72,42,0,-3,9,72,3,0,1,0,0,Chakra.None(),0,Chakra.None(),0,6,27
"Melch.EventId(0, 6, 28)",438,0,6,6,70,41,-1,-3,9,72,3,0,1,0,0,Chakra.None(),0,Chakra.None(),0,6,28
"Melch.EventId(0, 6, 29)",444,0,6,12,67,39,0,-3,9,72,3,0,1,0,0,Chakra.None(),0,Chakra.None(),0,6,29
"Melch.EventId(0, 6, 30)",456,0,12,36,63,37,-1,-3,9,72,3,-1,1,0,0,Chakra.None(),0,Chakra.None(),0,6,30
"Melch.EventId(0, 6, 31)",492,0,36,6,65,38,0,-3,9,72,3,1,1,0,0,Chakra.None(),0,Chakra.None(),0,6,31
"Melch.EventId(0, 6, 32)",498,0,6,6,65,38,0,-3,9,72,3,0,1,0,0,Chakra.None(),0,Chakra.None(),0,6,32
"Melch.EventId(0, 6, 33)",504,0,6,12,67,39,0,-3,9,72,3,0,1,0,0,Chakra.None(),0,Chakra.None(),0,6,33
"Melch.EventId(0, 6, 34)",516,0,12,12,72,42,0,-3,9,72,3,0,1,0,0,Chakra.None(),0,Chakra.None(),0,6,34
"Melch.EventId(0, 6, 35)",528,0,12,6,72,42,0,-3,9,72,3,0,1,0,0,Chakra.None(),0,Chakra.None(),0,6,35
"Melch.EventId(0, 6, 36)",534,0,6,6,70,41,-1,-3,9,72,3,0,1,0,0,Chakra.None(),0,Chakra.None(),0,6,36
"Melch.EventId(0, 6, 37)",540,0,6,12,72,42,0,-3,9,72,3,0,1,0,0,Chakra.None(),0,Chakra.None(),0,6,37
"Melch.EventId(0, 6, 38)",552,0,12,12,67,39,0,-3,9,72,3,0,1,0,0,Chakra.None(),0,Chakra.None(),0,6,38
"Melch.EventId(0, 6, 39)",564,0,12,12,65,38,0,-3,9,72,3,0,1,0,0,Chakra.None(),0,Chakra.None(),0,6,39
"Melch.EventId(0, 6, 40)",576,0,12,48,65,38,0,-3,9,72,3,-1,1,0,0,Chakra.None(),0,Chakra.None(),0,6,40
"Melch.EventId(0, 7, 1)",60,0,1,6,56,33,-1,-4,0,72,6,1,1,0,0,Chakra.None(),0,Chakra.None(),0,7,1
"Melch.EventId(0, 7, 2)",66,0,6,6,56,33,-1,-4,0,72,6,0,1,0,0,Chakra.None(),0,Chakra.None(),0,7,2
"Melch.EventId(0, 7, 3)",72,0,6,24,60,35,0,-4,0,72,6,0,1,0,0,Chakra.None(),0,Chakra.None(),0,7,3
"Melch.EventId(0, 7, 4)",96,0,24,12,61,36,-1,-4,0,72,6,0,1,0,0,Chakra.None(),0,Chakra.None(),0,7,4
"Melch.EventId(0, 7, 5)",108,0,12,24,63,37,-1,-4,0,72,6,0,1,0,0,Chakra.None(),0,Chakra.None(),0,7,5
"Melch.EventId(0, 7, 6)",132,0,24,12,60,35,0,-4,0,72,6,0,1,0,0,Chakra.None(),0,Chakra.None(),0,7,6
"Melch.EventId(0, 7, 7)",144,0,12,12,58,34,-1,-4,0,72,6,0,1,0,0,Chakra.None(),0,Chakra.None(),0,7,7
"Melch.EventId(0, 7, 8)",156,0,12,12,60,35,0,-4,0,72,6,0,1,0,0,Chakra.None(),0,Chakra.None(),0,7,8
"Melch.EventId(0, 7, 9)",168,0,12,12,60,35,0,-4,0,72,6,0,1,0,0,Chakra.None(),0,Chakra.None(),0,7,9
"Melch.EventId(0, 7, 10)",180,0,12,24,56,33,-1,-4,0,72,6,-1,1,0,0,Chakra.None(),0,Chakra.None(),0,7,10
"Melch.EventId(0, 7, 11)",204,0,24,6,63,37,-1,-4,0,72,6,1,1,0,0,Chakra.None(),0,Chakra.None(),0,7,11
"Melch.EventId(0, 7, 12)",210,0,6,6,63,37,-1,-4,0,72,6,0,1,0,0,Chakra.None(),0,Chakra.None(),0,7,12
"Melch.EventId(0, 7, 13)",216,0,6,36,68,40,-1,-4,0,72,6,0,1,0,0,Chakra.None(),0,Chakra.None(),0,7,13
"Melch.EventId(0, 7, 14)",252,0,36,12,67,39,0,-4,0,72,6,0,1,0,0,Chakra.None(),0,Chakra.None(),0,7,14
"Melch.EventId(0, 7, 15)",264,0,12,12,63,37,-1,-4,0,72,6,0,1,0,0,Chakra.None(),0,Chakra.None(),0,7,15
"Melch.EventId(0, 7, 16)",276,0,12,12,65,38,0,-4,0,72,6,0,1,0,0,Chakra.None(),0,Chakra.None(),0,7,16
"Melch.EventId(0, 7, 17)",288,0,12,36,63,37,-1,-4,0,72,6,-1,1,0,0,Chakra.None(),0,Chakra.None(),0,7,17
"Melch.EventId(0, 7, 18)",348,24,60,12,63,37,-1,-4,0,72,6,1,1,0,0,Chakra.None(),0,Chakra.None(),0,7,18
"Melch.EventId(0, 7, 19)",360,0,12,24,68,40,-1,-4,0,72,6,0,1,0,0,Chakra.None(),0,Chakra.None(),0,7,19
"Melch.EventId(0, 7, 20)",384,0,24,12,68,40,-1,-4,0,72,6,0,1,0,0,Chakra.None(),0,Chakra.None(),0,7,20
"Melch.EventId(0, 7, 21)",396,0,12,12,65,38,0,-4,0,72,6,0,1,0,0,Chakra.None(),0,Chakra.None(),0,7,21
"Melch.EventId(0, 7, 22)",408,0,12,12,67,39,0,-4,0,72,6,0,1,0,0,Chakra.None(),0,Chakra.None(),0,7,22
"Melch.EventId(0, 7, 23)",420,0,12,12,68,40,-1,-4,0,72,6,0,1,0,0,Chakra.None(),0,Chakra.None(),0,7,23
"Melch.EventId(0, 7, 24)",432,0,12,24,63,37,-1,-4,0,72,6,0,1,0,0,Chakra.None(),0,Chakra.None(),0,7,24
"Melch.EventId(0, 7, 25)",456,0,24,12,60,35,0,-4,0,72,6,0,1,0,0,Chakra.None(),0,Chakra.None(),0,7,25
"Melch.EventId(0, 7, 26)",468,0,12,6,58,34,-1,-4,0,72,6,0,1,0,0,Chakra.None(),0,Chakra.None(),0,7,26
"Melch.EventId(0, 7, 27)",474,0,6,6,58,34,-1,-4,0,72,6,0,1,0,0,Chakra.None(),0,Chakra.None(),0,7,27
"Melch.EventId(0, 7, 28)",480,0,6,12,56,33,-1,-4,0,72,6,0,1,0,0,Chakra.None(),0,Chakra.None(),0,7,28
"Melch.EventId(0, 7, 29)",492,0,12,12,58,34,-1,-4,0,72,6,0,1,0,0,Chakra.None(),0,Chakra.None(),0,7,29
"Melch.EventId(0, 7, 30)",504,0,12,24,60,35,0,-4,0,72,6,0,1,0,0,Chakra.None(),0,Chakra.None(),0,7,30
"Melch.EventId(0, 7, 31)",528,0,24,12,61,36,-1,-4,0,72,6,0,1,0,0,Chakra.None(),0,Chakra.None(),0,7,31
"Melch.EventId(0, 7, 32)",540,0,12,12,63,37,-1,-4,0,72,6,0,1,0,0,Chakra.None(),0,Chakra.None(),0,7,32
"Melch.EventId(0, 7, 33)",552,0,12,12,61,36,-1,-4,0,72,6,0,1,0,0,Chakra.None(),0,Chakra.None(),0,7,33
"Melch.EventId(0, 7, 34)",564,0,12,12,60,35,0,-4,0,72,6,0,1,0,0,Chakra.None(),0,Chakra.None(),0,7,34
"Melch.EventId(0, 7, 35)",576,0,12,24,58,34,-1,-4,0,72,6,-1,1,0,0,Chakra.None(),0,Chakra.None(),0,7,35
"Melch.EventId(0, 7, 36)",600,0,24,12,56,33,-1,-4,0,72,6,1,1,0,0,Chakra.None(),0,Chakra.None(),0,7,36
"Melch.EventId(0, 7, 37)",612,0,12,24,63,37,-1,-4,0,72,6,0,1,0,0,Chakra.None(),0,Chakra.None(),0,7,37
"Melch.EventId(0, 7, 38)",636,0,24,12,65,38,0,-4,0,72,6,0,1,0,0,Chakra.None(),0,Chakra.None(),0,7,38
"Melch.EventId(0, 7, 39)",648,0,12,12,63,37,-1,-4,0,72,6,0,1,0,0,Chakra.None(),0,Chakra.None(),0,7,39
"Melch.EventId(0, 7, 40)",660,0,12,24,61,36,-1,-4,0,72,6,0,1,0,0,Chakra.None(),0,Chakra.None(),0,7,40
"Melch.EventId(0, 7, 41)",684,0,24,12,58,34,-1,-4,0,72,6,0,1,0,0,Chakra.None(),0,Chakra.None(),0,7,41
"Melch.EventId(0, 7, 42)",696,0,12,24,60,35,0,-4,0,72,6,0,1,0,0,Chakra.None(),0,Chakra.None(),0,7,42
"Melch.EventId(0, 7, 43)",720,0,24,36,56,33,-1,-4,0,72,6,-1,1,0,0,Chakra.None(),0,Chakra.None(),0,7,43
"Melch.EventId(0, 8, 1)",60,0,1,12,67,39,0,-2,9,72,6,1,1,0,0,Chakra.None(),0,Chakra.None(),0,8,1
"Melch.EventId(0, 8, 2)",72,0,12,24,65,38,0,-2,9,72,6,0,1,0,0,Chakra.None(),0,Chakra.None(),0,8,2
"Melch.EventId(0, 8, 3)",96,0,24,12,67,39,0,-2,9,72,6,0,1,0,0,Chakra.None(),0,Chakra.None(),0,8,3
"Melch.EventId(0, 8, 4)",108,0,12,24,63,37,-1,-2,9,72,6,0,1,0,0,Chakra.None(),0,Chakra.None(),0,8,4
"Melch.EventId(0, 8, 5)",132,0,24,12,60,35,0,-2,9,72,6,0,1,0,0,Chakra.None(),0,Chakra.None(),0,8,5
"Melch.EventId(0, 8, 6)",144,0,12,24,58,34,-1,-2,9,72,6,0,1,0,0,Chakra.None(),0,Chakra.None(),0,8,6
"Melch.EventId(0, 8, 7)",168,0,24,12,60,35,0,-2,9,72,6,0,1,0,0,Chakra.None(),0,Chakra.None(),0,8,7
"Melch.EventId(0, 8, 8)",180,0,12,24,65,38,0,-2,9,72,6,-1,1,0,0,Chakra.None(),0,Chakra.None(),0,8,8
"Melch.EventId(0, 8, 9)",204,0,24,12,67,39,0,-2,9,72,6,1,1,0,0,Chakra.None(),0,Chakra.None(),0,8,9
"Melch.EventId(0, 8, 10)",216,0,12,24,65,38,0,-2,9,72,6,0,1,0,0,Chakra.None(),0,Chakra.None(),0,8,10
"Melch.EventId(0, 8, 11)",240,0,24,12,67,39,0,-2,9,72,6,0,1,0,0,Chakra.None(),0,Chakra.None(),0,8,11
"Melch.EventId(0, 8, 12)",252,0,12,24,63,37,-1,-2,9,72,6,0,1,0,0,Chakra.None(),0,Chakra.None(),0,8,12
"Melch.EventId(0, 8, 13)",276,0,24,12,65,38,0,-2,9,72,6,0,1,0,0,Chakra.None(),0,Chakra.None(),0,8,13
"Melch.EventId(0, 8, 14)",288,0,12,36,60,35,0,-2,9,72,6,-1,1,0,0,Chakra.None(),0,Chakra.None(),0,8,14
"Melch.EventId(0, 8, 15)",348,24,60,12,67,39,0,-2,9,72,6,1,1,0,0,Chakra.None(),0,Chakra.None(),0,8,15
"Melch.EventId(0, 8, 16)",360,0,12,24,65,38,0,-2,9,72,6,0,1,0,0,Chakra.None(),0,Chakra.None(),0,8,16
"Melch.EventId(0, 8, 17)",384,0,24,12,67,39,0,-2,9,72,6,0,1,0,0,Chakra.None(),0,Chakra.None(),0,8,17
"Melch.EventId(0, 8, 18)",396,0,12,24,63,37,-1,-2,9,72,6,0,1,0,0,Chakra.None(),0,Chakra.None(),0,8,18
"Melch.EventId(0, 8, 19)",420,0,24,12,60,35,0,-2,9,72,6,0,1,0,0,Chakra.None(),0,Chakra.None(),0,8,19
"Melch.EventId(0, 8, 20)",432,0,12,24,58,34,-1,-2,9,72,6,0,1,0,0,Chakra.None(),0,Chakra.None(),0,8,20
